,28y climatology,date2,month2,latlon,mdll
5828,15.662751,03,06,41.25|255.75,06|03|41.25|255.75
5829,17.889,03,06,41.25|257.75,06|03|41.25|257.75
5830,17.953264,03,06,41.25|259.75,06|03|41.25|259.75
5831,18.29423,03,06,41.25|261.75,06|03|41.25|261.75
5832,19.484299,03,06,41.25|263.75,06|03|41.25|263.75
5833,18.687222,03,06,41.25|265.75,06|03|41.25|265.75
5834,18.812284,03,06,41.25|267.75,06|03|41.25|267.75
5835,18.525932,03,06,41.25|269.75,06|03|41.25|269.75
5836,18.02363,03,06,41.25|271.75,06|03|41.25|271.75
5837,17.418524,03,06,41.25|273.75,06|03|41.25|273.75
5838,17.696184,03,06,41.25|275.75,06|03|41.25|275.75
5839,16.770853,03,06,41.25|277.75,06|03|41.25|277.75
5840,15.7301445,03,06,41.25|279.75,06|03|41.25|279.75
5841,15.480261,03,06,41.25|281.75,06|03|41.25|281.75
5842,16.526146,03,06,41.25|283.75,06|03|41.25|283.75
5843,17.39277,03,06,41.25|285.75,06|03|41.25|285.75
5844,17.158121,03,06,41.25|287.75,06|03|41.25|287.75
5845,9.908388,03,06,43.25|237.75,06|03|43.25|237.75
5846,13.040164,03,06,43.25|239.75,06|03|43.25|239.75
5847,14.125914,03,06,43.25|241.75,06|03|43.25|241.75
5848,18.642265,03,06,43.25|243.75,06|03|43.25|243.75
5849,14.871851,03,06,43.25|245.75,06|03|43.25|245.75
5850,14.941289,03,06,43.25|247.75,06|03|43.25|247.75
5851,8.899209,03,06,43.25|249.75,06|03|43.25|249.75
5852,16.657276,03,06,43.25|251.75,06|03|43.25|251.75
5853,14.597987,03,06,43.25|253.75,06|03|43.25|253.75
5854,15.976277,03,06,43.25|255.75,06|03|43.25|255.75
5855,16.629568,03,06,43.25|257.75,06|03|43.25|257.75
5856,17.34109,03,06,43.25|259.75,06|03|43.25|259.75
5857,17.85714,03,06,43.25|261.75,06|03|43.25|261.75
5858,17.719961,03,06,43.25|263.75,06|03|43.25|263.75
5859,17.46426,03,06,43.25|265.75,06|03|43.25|265.75
5860,16.85666,03,06,43.25|267.75,06|03|43.25|267.75
5861,16.406391,03,06,43.25|269.75,06|03|43.25|269.75
5862,15.920251,03,06,43.25|271.75,06|03|43.25|271.75
5863,15.810045,03,06,43.25|273.75,06|03|43.25|273.75
5864,15.898051,03,06,43.25|275.75,06|03|43.25|275.75
5865,15.753046,03,06,43.25|281.75,06|03|43.25|281.75
5866,16.036066,03,06,43.25|283.75,06|03|43.25|283.75
5867,14.37484,03,06,43.25|285.75,06|03|43.25|285.75
5868,15.228139,03,06,43.25|287.75,06|03|43.25|287.75
5869,14.928158,03,06,45.25|237.75,06|03|45.25|237.75
5870,15.289068,03,06,45.25|239.75,06|03|45.25|239.75
5871,11.375867,03,06,45.25|241.75,06|03|45.25|241.75
5872,11.499577,03,06,45.25|243.75,06|03|45.25|243.75
5873,13.010584,03,06,45.25|245.75,06|03|45.25|245.75
5874,11.711041,03,06,45.25|247.75,06|03|45.25|247.75
5875,9.683471,03,06,45.25|249.75,06|03|45.25|249.75
5876,15.487919,03,06,45.25|251.75,06|03|45.25|251.75
5877,15.3811655,03,06,45.25|253.75,06|03|45.25|253.75
5878,15.398965,03,06,45.25|255.75,06|03|45.25|255.75
5879,15.98373,03,06,45.25|257.75,06|03|45.25|257.75
5880,17.23116,03,06,45.25|259.75,06|03|45.25|259.75
5881,16.879822,03,06,45.25|261.75,06|03|45.25|261.75
5882,16.544275,03,06,45.25|263.75,06|03|45.25|263.75
5883,16.681313,03,06,45.25|265.75,06|03|45.25|265.75
5884,16.113922,03,06,45.25|267.75,06|03|45.25|267.75
5885,14.246979,03,06,45.25|269.75,06|03|45.25|269.75
5886,14.096353,03,06,45.25|271.75,06|03|45.25|271.75
5887,13.001484,03,06,45.25|273.75,06|03|45.25|273.75
5888,13.408763,03,06,45.25|275.75,06|03|45.25|275.75
5889,12.329337,03,06,45.25|289.75,06|03|45.25|289.75
5890,13.809804,03,06,45.25|291.75,06|03|45.25|291.75
5891,15.153833,03,06,47.25|237.75,06|03|47.25|237.75
5892,16.154095,03,06,47.25|239.75,06|03|47.25|239.75
5893,15.739686,03,06,47.25|241.75,06|03|47.25|241.75
5894,12.487161,03,06,47.25|243.75,06|03|47.25|243.75
5895,13.420775,03,06,47.25|245.75,06|03|47.25|245.75
5896,13.0261345,03,06,47.25|247.75,06|03|47.25|247.75
5897,12.486157,03,06,47.25|249.75,06|03|47.25|249.75
5898,15.319287,03,06,47.25|251.75,06|03|47.25|251.75
5899,16.588346,03,06,47.25|253.75,06|03|47.25|253.75
5900,15.815335,03,06,47.25|255.75,06|03|47.25|255.75
5901,15.647421,03,06,47.25|257.75,06|03|47.25|257.75
5902,15.951683,03,06,47.25|259.75,06|03|47.25|259.75
5903,16.357885,03,06,47.25|261.75,06|03|47.25|261.75
5904,16.172752,03,06,47.25|263.75,06|03|47.25|263.75
5905,14.841201,03,06,47.25|265.75,06|03|47.25|265.75
5906,12.786189,03,06,47.25|267.75,06|03|47.25|267.75
5907,12.848673,03,06,47.25|269.75,06|03|47.25|269.75
5908,12.246523,03,06,47.25|271.75,06|03|47.25|271.75
5909,9.335901,03,06,47.25|273.75,06|03|47.25|273.75
5910,29.349169,03,07,27.25|261.75,07|03|27.25|261.75
5911,28.106993,03,07,27.25|277.75,07|03|27.25|277.75
5912,27.815615,03,07,27.25|279.75,07|03|27.25|279.75
5913,30.07213,03,07,29.25|259.75,07|03|29.25|259.75
5914,29.21054,03,07,29.25|261.75,07|03|29.25|261.75
5915,28.33876,03,07,29.25|263.75,07|03|29.25|263.75
5916,27.155483,03,07,29.25|277.75,07|03|29.25|277.75
5917,26.405502,03,07,31.25|255.75,07|03|31.25|255.75
5918,29.0698,03,07,31.25|257.75,07|03|31.25|257.75
5919,27.942469,03,07,31.25|259.75,07|03|31.25|259.75
5920,28.292253,03,07,31.25|261.75,07|03|31.25|261.75
5921,28.663809,03,07,31.25|263.75,07|03|31.25|263.75
5922,28.306288,03,07,31.25|265.75,07|03|31.25|265.75
5923,28.035378,03,07,31.25|267.75,07|03|31.25|267.75
5924,27.49074,03,07,31.25|269.75,07|03|31.25|269.75
5925,27.552809,03,07,31.25|271.75,07|03|31.25|271.75
5926,27.38896,03,07,31.25|273.75,07|03|31.25|273.75
5927,27.843721,03,07,31.25|275.75,07|03|31.25|275.75
5928,27.937792,03,07,31.25|277.75,07|03|31.25|277.75
5929,28.043781,03,07,33.25|243.75,07|03|33.25|243.75
5930,33.149998,03,07,33.25|245.75,07|03|33.25|245.75
5931,34.854534,03,07,33.25|247.75,07|03|33.25|247.75
5932,29.7213,03,07,33.25|249.75,07|03|33.25|249.75
5933,20.847178,03,07,33.25|251.75,07|03|33.25|251.75
5934,27.234104,03,07,33.25|253.75,07|03|33.25|253.75
5935,27.448462,03,07,33.25|255.75,07|03|33.25|255.75
5936,27.19732,03,07,33.25|257.75,07|03|33.25|257.75
5937,28.442001,03,07,33.25|259.75,07|03|33.25|259.75
5938,28.631695,03,07,33.25|261.75,07|03|33.25|261.75
5939,28.595316,03,07,33.25|263.75,07|03|33.25|263.75
5940,28.340328,03,07,33.25|265.75,07|03|33.25|265.75
5941,28.351757,03,07,33.25|267.75,07|03|33.25|267.75
5942,28.012608,03,07,33.25|269.75,07|03|33.25|269.75
5943,27.601986,03,07,33.25|271.75,07|03|33.25|271.75
5944,26.924397,03,07,33.25|273.75,07|03|33.25|273.75
5945,26.423157,03,07,33.25|275.75,07|03|33.25|275.75
5946,26.728687,03,07,33.25|277.75,07|03|33.25|277.75
5947,26.973352,03,07,33.25|279.75,07|03|33.25|279.75
5948,19.612228,03,07,35.25|239.75,07|03|35.25|239.75
5949,26.2584,03,07,35.25|241.75,07|03|35.25|241.75
5950,33.412308,03,07,35.25|243.75,07|03|35.25|243.75
5951,30.135448,03,07,35.25|245.75,07|03|35.25|245.75
5952,21.440243,03,07,35.25|247.75,07|03|35.25|247.75
5953,24.261806,03,07,35.25|249.75,07|03|35.25|249.75
5954,19.291798,03,07,35.25|251.75,07|03|35.25|251.75
5955,22.550789,03,07,35.25|253.75,07|03|35.25|253.75
5956,25.589222,03,07,35.25|255.75,07|03|35.25|255.75
5957,25.48247,03,07,35.25|257.75,07|03|35.25|257.75
5958,26.927069,03,07,35.25|259.75,07|03|35.25|259.75
5959,27.723024,03,07,35.25|261.75,07|03|35.25|261.75
5960,27.110477,03,07,35.25|263.75,07|03|35.25|263.75
5961,27.515211,03,07,35.25|265.75,07|03|35.25|265.75
5962,27.269615,03,07,35.25|267.75,07|03|35.25|267.75
5963,28.099337,03,07,35.25|269.75,07|03|35.25|269.75
5964,26.220959,03,07,35.25|271.75,07|03|35.25|271.75
5965,25.585604,03,07,35.25|273.75,07|03|35.25|273.75
5966,24.256207,03,07,35.25|275.75,07|03|35.25|275.75
5967,24.84096,03,07,35.25|277.75,07|03|35.25|277.75
5968,25.799177,03,07,35.25|279.75,07|03|35.25|279.75
5969,26.503868,03,07,35.25|281.75,07|03|35.25|281.75
5970,26.79762,03,07,37.25|239.75,07|03|37.25|239.75
5971,21.761003,03,07,37.25|241.75,07|03|37.25|241.75
5972,24.646666,03,07,37.25|243.75,07|03|37.25|243.75
5973,26.53875,03,07,37.25|245.75,07|03|37.25|245.75
5974,21.743088,03,07,37.25|247.75,07|03|37.25|247.75
5975,26.007277,03,07,37.25|249.75,07|03|37.25|249.75
5976,19.531544,03,07,37.25|251.75,07|03|37.25|251.75
5977,14.638655,03,07,37.25|253.75,07|03|37.25|253.75
5978,22.57036,03,07,37.25|255.75,07|03|37.25|255.75
5979,25.374002,03,07,37.25|257.75,07|03|37.25|257.75
5980,26.175577,03,07,37.25|259.75,07|03|37.25|259.75
5981,27.65788,03,07,37.25|261.75,07|03|37.25|261.75
5982,26.333487,03,07,37.25|263.75,07|03|37.25|263.75
5983,25.973309,03,07,37.25|265.75,07|03|37.25|265.75
5984,24.700615,03,07,37.25|267.75,07|03|37.25|267.75
5985,24.760748,03,07,37.25|269.75,07|03|37.25|269.75
5986,25.136896,03,07,37.25|271.75,07|03|37.25|271.75
5987,25.123178,03,07,37.25|273.75,07|03|37.25|273.75
5988,24.214602,03,07,37.25|275.75,07|03|37.25|275.75
5989,23.134987,03,07,37.25|277.75,07|03|37.25|277.75
5990,22.121696,03,07,37.25|279.75,07|03|37.25|279.75
5991,24.808197,03,07,37.25|281.75,07|03|37.25|281.75
5992,24.484634,03,07,39.25|237.75,07|03|39.25|237.75
5993,16.983292,03,07,39.25|239.75,07|03|39.25|239.75
5994,23.755009,03,07,39.25|241.75,07|03|39.25|241.75
5995,20.068502,03,07,39.25|243.75,07|03|39.25|243.75
5996,20.76533,03,07,39.25|245.75,07|03|39.25|245.75
5997,22.800217,03,07,39.25|247.75,07|03|39.25|247.75
5998,24.370783,03,07,39.25|249.75,07|03|39.25|249.75
5999,21.752478,03,07,39.25|251.75,07|03|39.25|251.75
6000,12.4640255,03,07,39.25|253.75,07|03|39.25|253.75
6001,21.50091,03,07,39.25|255.75,07|03|39.25|255.75
6002,23.862383,03,07,39.25|257.75,07|03|39.25|257.75
6003,25.527086,03,07,39.25|259.75,07|03|39.25|259.75
6004,26.032766,03,07,39.25|261.75,07|03|39.25|261.75
6005,25.7353,03,07,39.25|263.75,07|03|39.25|263.75
6006,25.067938,03,07,39.25|265.75,07|03|39.25|265.75
6007,24.246716,03,07,39.25|267.75,07|03|39.25|267.75
6008,24.492622,03,07,39.25|269.75,07|03|39.25|269.75
6009,23.771912,03,07,39.25|271.75,07|03|39.25|271.75
6010,23.551819,03,07,39.25|273.75,07|03|39.25|273.75
6011,23.618359,03,07,39.25|275.75,07|03|39.25|275.75
6012,23.056278,03,07,39.25|277.75,07|03|39.25|277.75
6013,22.150492,03,07,39.25|279.75,07|03|39.25|279.75
6014,23.069967,03,07,39.25|281.75,07|03|39.25|281.75
6015,24.58917,03,07,39.25|283.75,07|03|39.25|283.75
6016,18.408102,03,07,41.25|237.75,07|03|41.25|237.75
6017,18.729214,03,07,41.25|239.75,07|03|41.25|239.75
6018,21.929323,03,07,41.25|241.75,07|03|41.25|241.75
6019,18.645641,03,07,41.25|243.75,07|03|41.25|243.75
6020,21.266445,03,07,41.25|245.75,07|03|41.25|245.75
6021,25.338873,03,07,41.25|247.75,07|03|41.25|247.75
6022,18.305489,03,07,41.25|249.75,07|03|41.25|249.75
6023,19.774748,03,07,41.25|251.75,07|03|41.25|251.75
6024,14.308218,03,07,41.25|253.75,07|03|41.25|253.75
6025,21.245342,03,07,41.25|255.75,07|03|41.25|255.75
6026,23.531776,03,07,41.25|257.75,07|03|41.25|257.75
6027,23.372908,03,07,41.25|259.75,07|03|41.25|259.75
6028,23.60581,03,07,41.25|261.75,07|03|41.25|261.75
6029,24.323282,03,07,41.25|263.75,07|03|41.25|263.75
6030,23.362333,03,07,41.25|265.75,07|03|41.25|265.75
6031,23.549246,03,07,41.25|267.75,07|03|41.25|267.75
6032,23.135935,03,07,41.25|269.75,07|03|41.25|269.75
6033,23.147274,03,07,41.25|271.75,07|03|41.25|271.75
6034,22.358753,03,07,41.25|273.75,07|03|41.25|273.75
6035,22.42338,03,07,41.25|275.75,07|03|41.25|275.75
6036,21.786177,03,07,41.25|277.75,07|03|41.25|277.75
6037,20.722267,03,07,41.25|279.75,07|03|41.25|279.75
6038,20.22949,03,07,41.25|281.75,07|03|41.25|281.75
6039,21.052998,03,07,41.25|283.75,07|03|41.25|283.75
6040,22.035673,03,07,41.25|285.75,07|03|41.25|285.75
6041,22.181265,03,07,41.25|287.75,07|03|41.25|287.75
6042,13.825412,03,07,43.25|237.75,07|03|43.25|237.75
6043,16.793493,03,07,43.25|239.75,07|03|43.25|239.75
6044,18.333984,03,07,43.25|241.75,07|03|43.25|241.75
6045,23.127674,03,07,43.25|243.75,07|03|43.25|243.75
6046,19.792984,03,07,43.25|245.75,07|03|43.25|245.75
6047,19.598583,03,07,43.25|247.75,07|03|43.25|247.75
6048,13.975544,03,07,43.25|249.75,07|03|43.25|249.75
6049,22.27732,03,07,43.25|251.75,07|03|43.25|251.75
6050,20.514753,03,07,43.25|253.75,07|03|43.25|253.75
6051,22.120235,03,07,43.25|255.75,07|03|43.25|255.75
6052,22.375475,03,07,43.25|257.75,07|03|43.25|257.75
6053,23.298492,03,07,43.25|259.75,07|03|43.25|259.75
6054,23.36408,03,07,43.25|261.75,07|03|43.25|261.75
6055,22.652819,03,07,43.25|263.75,07|03|43.25|263.75
6056,22.115992,03,07,43.25|265.75,07|03|43.25|265.75
6057,21.595648,03,07,43.25|267.75,07|03|43.25|267.75
6058,21.369707,03,07,43.25|269.75,07|03|43.25|269.75
6059,21.753374,03,07,43.25|271.75,07|03|43.25|271.75
6060,21.160316,03,07,43.25|273.75,07|03|43.25|273.75
6061,20.994947,03,07,43.25|275.75,07|03|43.25|275.75
6062,20.660593,03,07,43.25|281.75,07|03|43.25|281.75
6063,20.893091,03,07,43.25|283.75,07|03|43.25|283.75
6064,18.45324,03,07,43.25|285.75,07|03|43.25|285.75
6065,19.819124,03,07,43.25|287.75,07|03|43.25|287.75
6066,17.767853,03,07,45.25|237.75,07|03|45.25|237.75
6067,19.534956,03,07,45.25|239.75,07|03|45.25|239.75
6068,15.830911,03,07,45.25|241.75,07|03|45.25|241.75
6069,15.877414,03,07,45.25|243.75,07|03|45.25|243.75
6070,17.75623,03,07,45.25|245.75,07|03|45.25|245.75
6071,16.721012,03,07,45.25|247.75,07|03|45.25|247.75
6072,14.957178,03,07,45.25|249.75,07|03|45.25|249.75
6073,20.827623,03,07,45.25|251.75,07|03|45.25|251.75
6074,21.28517,03,07,45.25|253.75,07|03|45.25|253.75
6075,21.616175,03,07,45.25|255.75,07|03|45.25|255.75
6076,21.618675,03,07,45.25|257.75,07|03|45.25|257.75
6077,22.499113,03,07,45.25|259.75,07|03|45.25|259.75
6078,21.607244,03,07,45.25|261.75,07|03|45.25|261.75
6079,21.50584,03,07,45.25|263.75,07|03|45.25|263.75
6080,21.906006,03,07,45.25|265.75,07|03|45.25|265.75
6081,21.320538,03,07,45.25|267.75,07|03|45.25|267.75
6082,19.278687,03,07,45.25|269.75,07|03|45.25|269.75
6083,19.204094,03,07,45.25|271.75,07|03|45.25|271.75
6084,18.653791,03,07,45.25|273.75,07|03|45.25|273.75
6085,18.772549,03,07,45.25|275.75,07|03|45.25|275.75
6086,17.548704,03,07,45.25|289.75,07|03|45.25|289.75
6087,19.158747,03,07,45.25|291.75,07|03|45.25|291.75
6088,17.293356,03,07,47.25|237.75,07|03|47.25|237.75
6089,20.312954,03,07,47.25|239.75,07|03|47.25|239.75
6090,19.464817,03,07,47.25|241.75,07|03|47.25|241.75
6091,16.534231,03,07,47.25|243.75,07|03|47.25|243.75
6092,17.54308,03,07,47.25|245.75,07|03|47.25|245.75
6093,17.780836,03,07,47.25|247.75,07|03|47.25|247.75
6094,17.724588,03,07,47.25|249.75,07|03|47.25|249.75
6095,19.901926,03,07,47.25|251.75,07|03|47.25|251.75
6096,21.738512,03,07,47.25|253.75,07|03|47.25|253.75
6097,21.13265,03,07,47.25|255.75,07|03|47.25|255.75
6098,20.09838,03,07,47.25|257.75,07|03|47.25|257.75
6099,20.09038,03,07,47.25|259.75,07|03|47.25|259.75
6100,20.41419,03,07,47.25|261.75,07|03|47.25|261.75
6101,20.564947,03,07,47.25|263.75,07|03|47.25|263.75
6102,19.973488,03,07,47.25|265.75,07|03|47.25|265.75
6103,18.419031,03,07,47.25|267.75,07|03|47.25|267.75
6104,18.375038,03,07,47.25|269.75,07|03|47.25|269.75
6105,18.043835,03,07,47.25|271.75,07|03|47.25|271.75
6106,13.665539,03,07,47.25|273.75,07|03|47.25|273.75
6107,30.087269,03,08,27.25|261.75,08|03|27.25|261.75
6108,28.172607,03,08,27.25|277.75,08|03|27.25|277.75
6109,27.861397,03,08,27.25|279.75,08|03|27.25|279.75
6110,31.55805,03,08,29.25|259.75,08|03|29.25|259.75
6111,30.270426,03,08,29.25|261.75,08|03|29.25|261.75
6112,29.332512,03,08,29.25|263.75,08|03|29.25|263.75
6113,27.28599,03,08,29.25|277.75,08|03|29.25|277.75
6114,26.31842,03,08,31.25|255.75,08|03|31.25|255.75
6115,29.595577,03,08,31.25|257.75,08|03|31.25|257.75
6116,28.89889,03,08,31.25|259.75,08|03|31.25|259.75
6117,29.257952,03,08,31.25|261.75,08|03|31.25|261.75
6118,29.886364,03,08,31.25|263.75,08|03|31.25|263.75
6119,29.013233,03,08,31.25|265.75,08|03|31.25|265.75
6120,28.521683,03,08,31.25|267.75,08|03|31.25|267.75
6121,27.923504,03,08,31.25|269.75,08|03|31.25|269.75
6122,27.495136,03,08,31.25|271.75,08|03|31.25|271.75
6123,27.169487,03,08,31.25|273.75,08|03|31.25|273.75
6124,27.762777,03,08,31.25|275.75,08|03|31.25|275.75
6125,27.74696,03,08,31.25|277.75,08|03|31.25|277.75
6126,29.042206,03,08,33.25|243.75,08|03|33.25|243.75
6127,34.007263,03,08,33.25|245.75,08|03|33.25|245.75
6128,34.685886,03,08,33.25|247.75,08|03|33.25|247.75
6129,28.590786,03,08,33.25|249.75,08|03|33.25|249.75
6130,19.945837,03,08,33.25|251.75,08|03|33.25|251.75
6131,26.471193,03,08,33.25|253.75,08|03|33.25|253.75
6132,27.806524,03,08,33.25|255.75,08|03|33.25|255.75
6133,27.67768,03,08,33.25|257.75,08|03|33.25|257.75
6134,29.386902,03,08,33.25|259.75,08|03|33.25|259.75
6135,29.579521,03,08,33.25|261.75,08|03|33.25|261.75
6136,29.659504,03,08,33.25|263.75,08|03|33.25|263.75
6137,28.839943,03,08,33.25|265.75,08|03|33.25|265.75
6138,28.37315,03,08,33.25|267.75,08|03|33.25|267.75
6139,28.319235,03,08,33.25|269.75,08|03|33.25|269.75
6140,27.969513,03,08,33.25|271.75,08|03|33.25|271.75
6141,27.254473,03,08,33.25|273.75,08|03|33.25|273.75
6142,26.512054,03,08,33.25|275.75,08|03|33.25|275.75
6143,27.095097,03,08,33.25|277.75,08|03|33.25|277.75
6144,27.158754,03,08,33.25|279.75,08|03|33.25|279.75
6145,20.331253,03,08,35.25|239.75,08|03|35.25|239.75
6146,26.177883,03,08,35.25|241.75,08|03|35.25|241.75
6147,33.281864,03,08,35.25|243.75,08|03|35.25|243.75
6148,30.23667,03,08,35.25|245.75,08|03|35.25|245.75
6149,21.615307,03,08,35.25|247.75,08|03|35.25|247.75
6150,23.954897,03,08,35.25|249.75,08|03|35.25|249.75
6151,19.384882,03,08,35.25|251.75,08|03|35.25|251.75
6152,22.057772,03,08,35.25|253.75,08|03|35.25|253.75
6153,25.488491,03,08,35.25|255.75,08|03|35.25|255.75
6154,25.920412,03,08,35.25|257.75,08|03|35.25|257.75
6155,27.743246,03,08,35.25|259.75,08|03|35.25|259.75
6156,28.649565,03,08,35.25|261.75,08|03|35.25|261.75
6157,28.371792,03,08,35.25|263.75,08|03|35.25|263.75
6158,28.74716,03,08,35.25|265.75,08|03|35.25|265.75
6159,28.553679,03,08,35.25|267.75,08|03|35.25|267.75
6160,28.62261,03,08,35.25|269.75,08|03|35.25|269.75
6161,26.605328,03,08,35.25|271.75,08|03|35.25|271.75
6162,25.937803,03,08,35.25|273.75,08|03|35.25|273.75
6163,24.504713,03,08,35.25|275.75,08|03|35.25|275.75
6164,25.057419,03,08,35.25|277.75,08|03|35.25|277.75
6165,25.91682,03,08,35.25|279.75,08|03|35.25|279.75
6166,26.768631,03,08,35.25|281.75,08|03|35.25|281.75
6167,26.918041,03,08,37.25|239.75,08|03|37.25|239.75
6168,21.758057,03,08,37.25|241.75,08|03|37.25|241.75
6169,25.074488,03,08,37.25|243.75,08|03|37.25|243.75
6170,27.012125,03,08,37.25|245.75,08|03|37.25|245.75
6171,21.765095,03,08,37.25|247.75,08|03|37.25|247.75
6172,25.513866,03,08,37.25|249.75,08|03|37.25|249.75
6173,19.554245,03,08,37.25|251.75,08|03|37.25|251.75
6174,14.999192,03,08,37.25|253.75,08|03|37.25|253.75
6175,21.942503,03,08,37.25|255.75,08|03|37.25|255.75
6176,25.04662,03,08,37.25|257.75,08|03|37.25|257.75
6177,26.414986,03,08,37.25|259.75,08|03|37.25|259.75
6178,28.31303,03,08,37.25|261.75,08|03|37.25|261.75
6179,27.432611,03,08,37.25|263.75,08|03|37.25|263.75
6180,27.323221,03,08,37.25|265.75,08|03|37.25|265.75
6181,26.603033,03,08,37.25|267.75,08|03|37.25|267.75
6182,26.093378,03,08,37.25|269.75,08|03|37.25|269.75
6183,26.028765,03,08,37.25|271.75,08|03|37.25|271.75
6184,25.783684,03,08,37.25|273.75,08|03|37.25|273.75
6185,24.341827,03,08,37.25|275.75,08|03|37.25|275.75
6186,23.62316,03,08,37.25|277.75,08|03|37.25|277.75
6187,22.71846,03,08,37.25|279.75,08|03|37.25|279.75
6188,25.53523,03,08,37.25|281.75,08|03|37.25|281.75
6189,24.342205,03,08,39.25|237.75,08|03|39.25|237.75
6190,18.33772,03,08,39.25|239.75,08|03|39.25|239.75
6191,24.446531,03,08,39.25|241.75,08|03|39.25|241.75
6192,20.947691,03,08,39.25|243.75,08|03|39.25|243.75
6193,21.390118,03,08,39.25|245.75,08|03|39.25|245.75
6194,23.525337,03,08,39.25|247.75,08|03|39.25|247.75
6195,24.476322,03,08,39.25|249.75,08|03|39.25|249.75
6196,21.844414,03,08,39.25|251.75,08|03|39.25|251.75
6197,12.747734,03,08,39.25|253.75,08|03|39.25|253.75
6198,20.743484,03,08,39.25|255.75,08|03|39.25|255.75
6199,23.658356,03,08,39.25|257.75,08|03|39.25|257.75
6200,25.212278,03,08,39.25|259.75,08|03|39.25|259.75
6201,26.348526,03,08,39.25|261.75,08|03|39.25|261.75
6202,26.640131,03,08,39.25|263.75,08|03|39.25|263.75
6203,26.347483,03,08,39.25|265.75,08|03|39.25|265.75
6204,25.882473,03,08,39.25|267.75,08|03|39.25|267.75
6205,25.94645,03,08,39.25|269.75,08|03|39.25|269.75
6206,24.818552,03,08,39.25|271.75,08|03|39.25|271.75
6207,24.553574,03,08,39.25|273.75,08|03|39.25|273.75
6208,24.64453,03,08,39.25|275.75,08|03|39.25|275.75
6209,23.871784,03,08,39.25|277.75,08|03|39.25|277.75
6210,22.816046,03,08,39.25|279.75,08|03|39.25|279.75
6211,24.157713,03,08,39.25|281.75,08|03|39.25|281.75
6212,25.878773,03,08,39.25|283.75,08|03|39.25|283.75
6213,19.517662,03,08,41.25|237.75,08|03|41.25|237.75
6214,20.015814,03,08,41.25|239.75,08|03|41.25|239.75
6215,22.971682,03,08,41.25|241.75,08|03|41.25|241.75
6216,19.856955,03,08,41.25|243.75,08|03|41.25|243.75
6217,22.352442,03,08,41.25|245.75,08|03|41.25|245.75
6218,26.040676,03,08,41.25|247.75,08|03|41.25|247.75
6219,18.918922,03,08,41.25|249.75,08|03|41.25|249.75
6220,20.246328,03,08,41.25|251.75,08|03|41.25|251.75
6221,14.654495,03,08,41.25|253.75,08|03|41.25|253.75
6222,21.210102,03,08,41.25|255.75,08|03|41.25|255.75
6223,23.736605,03,08,41.25|257.75,08|03|41.25|257.75
6224,23.483057,03,08,41.25|259.75,08|03|41.25|259.75
6225,23.779428,03,08,41.25|261.75,08|03|41.25|261.75
6226,24.592377,03,08,41.25|263.75,08|03|41.25|263.75
6227,23.926079,03,08,41.25|265.75,08|03|41.25|265.75
6228,24.203203,03,08,41.25|267.75,08|03|41.25|267.75
6229,23.743298,03,08,41.25|269.75,08|03|41.25|269.75
6230,23.76448,03,08,41.25|271.75,08|03|41.25|271.75
6231,22.754854,03,08,41.25|273.75,08|03|41.25|273.75
6232,23.254509,03,08,41.25|275.75,08|03|41.25|275.75
6233,22.88897,03,08,41.25|277.75,08|03|41.25|277.75
6234,22.063025,03,08,41.25|279.75,08|03|41.25|279.75
6235,21.46899,03,08,41.25|281.75,08|03|41.25|281.75
6236,22.871735,03,08,41.25|283.75,08|03|41.25|283.75
6237,23.730444,03,08,41.25|285.75,08|03|41.25|285.75
6238,24.258566,03,08,41.25|287.75,08|03|41.25|287.75
6239,15.935861,03,08,43.25|237.75,08|03|43.25|237.75
6240,18.602516,03,08,43.25|239.75,08|03|43.25|239.75
6241,19.82032,03,08,43.25|241.75,08|03|43.25|241.75
6242,25.237762,03,08,43.25|243.75,08|03|43.25|243.75
6243,21.653276,03,08,43.25|245.75,08|03|43.25|245.75
6244,21.357489,03,08,43.25|247.75,08|03|43.25|247.75
6245,15.234393,03,08,43.25|249.75,08|03|43.25|249.75
6246,22.942657,03,08,43.25|251.75,08|03|43.25|251.75
